,Entity,Year,Country code,Life Expectancy at Birth (both genders),Life-Threatening-events
11741,Sudan,1971,SDN,53.059,
11742,Sudan,1972,SDN,53.059,
11743,Sudan,1973,SDN,53.059,
11744,Sudan,1974,SDN,53.059,
11745,Sudan,1975,SDN,53.998,
11746,Sudan,1976,SDN,53.998,
11747,Sudan,1977,SDN,53.998,
11748,Sudan,1978,SDN,53.998,
11749,Sudan,1979,SDN,53.998,
11750,Sudan,1980,SDN,54.455,
11751,Sudan,1981,SDN,54.455,
11752,Sudan,1982,SDN,54.455,
11753,Sudan,1983,SDN,54.455,
11754,Sudan,1984,SDN,54.455,
11755,Sudan,1985,SDN,55.136,
11756,Sudan,1986,SDN,55.136,
11757,Sudan,1987,SDN,55.136,
11758,Sudan,1988,SDN,55.136,
11759,Sudan,1989,SDN,55.136,
11760,Sudan,1990,SDN,55.995,
11761,Sudan,1991,SDN,55.995,
11762,Sudan,1992,SDN,55.995,
11763,Sudan,1993,SDN,55.995,
11764,Sudan,1994,SDN,55.995,
11765,Sudan,1995,SDN,57.209,
11766,Sudan,1996,SDN,57.209,
11767,Sudan,1997,SDN,57.209,
11768,Sudan,1998,SDN,57.209,
11769,Sudan,1999,SDN,57.209,
11770,Sudan,2000,SDN,58.869,
11771,Sudan,2001,SDN,58.869,
11772,Sudan,2002,SDN,58.869,
11773,Sudan,2003,SDN,58.869,
11774,Sudan,2004,SDN,58.869,
11775,Sudan,2005,SDN,60.898,
11776,Sudan,2006,SDN,60.898,
11777,Sudan,2007,SDN,60.898,
11778,Sudan,2008,SDN,60.898,
11779,Sudan,2009,SDN,60.898,
11780,Suriname,1950,SUR,55.98,
11781,Suriname,1951,SUR,55.98,
11782,Suriname,1952,SUR,55.98,
11783,Suriname,1953,SUR,55.98,
11784,Suriname,1954,SUR,55.98,
11785,Suriname,1955,SUR,58.68,
11786,Suriname,1956,SUR,58.68,
11787,Suriname,1957,SUR,58.68,
11788,Suriname,1958,SUR,58.68,
11789,Suriname,1959,SUR,58.68,
11790,Suriname,1960,SUR,60.512,
11791,Suriname,1961,SUR,60.512,
11792,Suriname,1962,SUR,60.512,
11793,Suriname,1963,SUR,60.512,
11794,Suriname,1964,SUR,60.512,
11795,Suriname,1965,SUR,62.421,
11796,Suriname,1966,SUR,62.421,
11797,Suriname,1967,SUR,62.421,
11798,Suriname,1968,SUR,62.421,
11799,Suriname,1969,SUR,62.421,
11800,Suriname,1970,SUR,63.996,
11801,Suriname,1971,SUR,63.996,
11802,Suriname,1972,SUR,63.996,
11803,Suriname,1973,SUR,63.996,
11804,Suriname,1974,SUR,63.996,
11805,Suriname,1975,SUR,65.113,
11806,Suriname,1976,SUR,65.113,
11807,Suriname,1977,SUR,65.113,
11808,Suriname,1978,SUR,65.113,
11809,Suriname,1979,SUR,65.113,
11810,Suriname,1980,SUR,66.528,
11811,Suriname,1981,SUR,66.528,
11812,Suriname,1982,SUR,66.528,
11813,Suriname,1983,SUR,66.528,
11814,Suriname,1984,SUR,66.528,
11815,Suriname,1985,SUR,67.129,
11816,Suriname,1986,SUR,67.129,
11817,Suriname,1987,SUR,67.129,
11818,Suriname,1988,SUR,67.129,
11819,Suriname,1989,SUR,67.129,
11820,Suriname,1990,SUR,67.595,
11821,Suriname,1991,SUR,67.595,
11822,Suriname,1992,SUR,67.595,
11823,Suriname,1993,SUR,67.595,
11824,Suriname,1994,SUR,67.595,
11825,Suriname,1995,SUR,67.821,
11826,Suriname,1996,SUR,67.821,
11827,Suriname,1997,SUR,67.821,
11828,Suriname,1998,SUR,67.821,
11829,Suriname,1999,SUR,67.821,
11830,Suriname,2000,SUR,68.082,
11831,Suriname,2001,SUR,68.082,
11832,Suriname,2002,SUR,68.082,
11833,Suriname,2003,SUR,68.082,
11834,Suriname,2004,SUR,68.082,
11835,Suriname,2005,SUR,69.645,
11836,Suriname,2006,SUR,69.645,
11837,Suriname,2007,SUR,69.645,
11838,Suriname,2008,SUR,69.645,
11839,Suriname,2009,SUR,69.645,
11840,Swaziland,1950,SWZ,41.421,
11841,Swaziland,1951,SWZ,41.421,
11842,Swaziland,1952,SWZ,41.421,
11843,Swaziland,1953,SWZ,41.421,
11844,Swaziland,1954,SWZ,41.421,
11845,Swaziland,1955,SWZ,43.46,
11846,Swaziland,1956,SWZ,43.46,
11847,Swaziland,1957,SWZ,43.46,
11848,Swaziland,1958,SWZ,43.46,
11849,Swaziland,1959,SWZ,43.46,
11850,Swaziland,1960,SWZ,45.049,
11851,Swaziland,1961,SWZ,45.049,
11852,Swaziland,1962,SWZ,45.049,
11853,Swaziland,1963,SWZ,45.049,
11854,Swaziland,1964,SWZ,45.049,
11855,Swaziland,1965,SWZ,46.688,
11856,Swaziland,1966,SWZ,46.688,
11857,Swaziland,1967,SWZ,46.688,
11858,Swaziland,1968,SWZ,46.688,
11859,Swaziland,1969,SWZ,46.688,
11860,Swaziland,1970,SWZ,49.611,
11861,Swaziland,1971,SWZ,49.611,
11862,Swaziland,1972,SWZ,49.611,
11863,Swaziland,1973,SWZ,49.611,
11864,Swaziland,1974,SWZ,49.611,
11865,Swaziland,1975,SWZ,52.595,
11866,Swaziland,1976,SWZ,52.595,
11867,Swaziland,1977,SWZ,52.595,
11868,Swaziland,1978,SWZ,52.595,
11869,Swaziland,1979,SWZ,52.595,
11870,Swaziland,1980,SWZ,55.969,
11871,Swaziland,1981,SWZ,55.969,
11872,Swaziland,1982,SWZ,55.969,
11873,Swaziland,1983,SWZ,55.969,
11874,Swaziland,1984,SWZ,55.969,
11875,Swaziland,1985,SWZ,58.506,
11876,Swaziland,1986,SWZ,58.506,
11877,Swaziland,1987,SWZ,58.506,
11878,Swaziland,1988,SWZ,58.506,
11879,Swaziland,1989,SWZ,58.506,
11880,Swaziland,1990,SWZ,59.047,
11881,Swaziland,1991,SWZ,59.047,
11882,Swaziland,1992,SWZ,59.047,
11883,Swaziland,1993,SWZ,59.047,
11884,Swaziland,1994,SWZ,59.047,
11885,Swaziland,1995,SWZ,52.775,
11886,Swaziland,1996,SWZ,52.775,
11887,Swaziland,1997,SWZ,52.775,
11888,Swaziland,1998,SWZ,52.775,
11889,Swaziland,1999,SWZ,52.775,
11890,Swaziland,2000,SWZ,45.767,
11891,Swaziland,2001,SWZ,45.767,
11892,Swaziland,2002,SWZ,45.767,
11893,Swaziland,2003,SWZ,45.767,
11894,Swaziland,2004,SWZ,45.767,
11895,Swaziland,2005,SWZ,47.353,
11896,Swaziland,2006,SWZ,47.353,
11897,Swaziland,2007,SWZ,47.353,
11898,Swaziland,2008,SWZ,47.353,
11899,Swaziland,2009,SWZ,47.353,
11900,Sweden,1751,SWE,38.37,
11901,Sweden,1752,SWE,35.34,
11902,Sweden,1753,SWE,39.69,
11903,Sweden,1754,SWE,37.43,
11904,Sweden,1755,SWE,36.5,
11905,Sweden,1756,SWE,36.18,
11906,Sweden,1757,SWE,33.76,
11907,Sweden,1758,SWE,32.87,
11908,Sweden,1759,SWE,38.15,
11909,Sweden,1760,SWE,39.66,
11910,Sweden,1761,SWE,37.76,
11911,Sweden,1762,SWE,32.42,
11912,Sweden,1763,SWE,30.39,
11913,Sweden,1764,SWE,36.24,
11914,Sweden,1765,SWE,35.93,
11915,Sweden,1766,SWE,38.04,
11916,Sweden,1767,SWE,38.16,
11917,Sweden,1768,SWE,34.99,
11918,Sweden,1769,SWE,34.65,
11919,Sweden,1770,SWE,36.6,
11920,Sweden,1771,SWE,35.37,
11921,Sweden,1772,SWE,27.68,
11922,Sweden,1773,SWE,17.96,
11923,Sweden,1774,SWE,40.53,
11924,Sweden,1775,SWE,38.09,
11925,Sweden,1776,SWE,41.47,
11926,Sweden,1777,SWE,38.08,
11927,Sweden,1778,SWE,35.5,
11928,Sweden,1779,SWE,32.76,
11929,Sweden,1780,SWE,42.64,
11930,Sweden,1781,SWE,37.76,
11931,Sweden,1782,SWE,36.61,
11932,Sweden,1783,SWE,33.68,
11933,Sweden,1784,SWE,31.4,
11934,Sweden,1785,SWE,33.43,
11935,Sweden,1786,SWE,37.84,
11936,Sweden,1787,SWE,40.22,
11937,Sweden,1788,SWE,36.76,
11938,Sweden,1789,SWE,31.17,
11939,Sweden,1790,SWE,33.55,
11940,Sweden,1791,SWE,38.4,
11941,Sweden,1792,SWE,39.78,
11942,Sweden,1793,SWE,39.59,
11943,Sweden,1794,SWE,40.36,
11944,Sweden,1795,SWE,36.5,
11945,Sweden,1796,SWE,38.82,
11946,Sweden,1797,SWE,40.31,
11947,Sweden,1798,SWE,41.29,
11948,Sweden,1799,SWE,39.29,
11949,Sweden,1800,SWE,32.13,
11950,Sweden,1801,SWE,36.85,
11951,Sweden,1802,SWE,40.13,
11952,Sweden,1803,SWE,40.19,
11953,Sweden,1804,SWE,39.65,
11954,Sweden,1805,SWE,41.0,
11955,Sweden,1806,SWE,36.14,
11956,Sweden,1807,SWE,38.72,
11957,Sweden,1808,SWE,30.13,
11958,Sweden,1809,SWE,26.86,
11959,Sweden,1810,SWE,31.94,
11960,Sweden,1811,SWE,34.54,
11961,Sweden,1812,SWE,35.05,
11962,Sweden,1813,SWE,36.46,
11963,Sweden,1814,SWE,38.55,
11964,Sweden,1815,SWE,40.41,
11965,Sweden,1816,SWE,41.73,
11966,Sweden,1817,SWE,40.27,
11967,Sweden,1818,SWE,39.98,
11968,Sweden,1819,SWE,36.93,
11969,Sweden,1820,SWE,40.21,
11970,Sweden,1821,SWE,38.12,
11971,Sweden,1822,SWE,42.73,
11972,Sweden,1823,SWE,45.16,
11973,Sweden,1824,SWE,44.94,
11974,Sweden,1825,SWE,45.22,
11975,Sweden,1826,SWE,43.06,
11976,Sweden,1827,SWE,42.63,
11977,Sweden,1828,SWE,37.72,
11978,Sweden,1829,SWE,36.16,
11979,Sweden,1830,SWE,40.94,
11980,Sweden,1831,SWE,38.94,
11981,Sweden,1832,SWE,40.81,
11982,Sweden,1833,SWE,42.47,
11983,Sweden,1834,SWE,38.51,
11984,Sweden,1835,SWE,47.12,
11985,Sweden,1836,SWE,45.11,
11986,Sweden,1837,SWE,39.55,
11987,Sweden,1838,SWE,39.96,
11988,Sweden,1839,SWE,39.83,
11989,Sweden,1840,SWE,43.94,
11990,Sweden,1841,SWE,45.11,
11991,Sweden,1842,SWE,42.76,
11992,Sweden,1843,SWE,42.79,
11993,Sweden,1844,SWE,43.98,
11994,Sweden,1845,SWE,45.95,
11995,Sweden,1846,SWE,42.01,
11996,Sweden,1847,SWE,40.09,
11997,Sweden,1848,SWE,45.1,
11998,Sweden,1849,SWE,44.47,
11999,Sweden,1850,SWE,44.66,
12000,Sweden,1851,SWE,43.58,
12001,Sweden,1852,SWE,41.31,
12002,Sweden,1853,SWE,39.96,
12003,Sweden,1854,SWE,44.5,
12004,Sweden,1855,SWE,43.03,
12005,Sweden,1856,SWE,42.09,
12006,Sweden,1857,SWE,34.59,
12007,Sweden,1858,SWE,41.95,
12008,Sweden,1859,SWE,44.23,
12009,Sweden,1860,SWE,48.44,
12010,Sweden,1861,SWE,47.09,
12011,Sweden,1862,SWE,42.53,
12012,Sweden,1863,SWE,45.36,
12013,Sweden,1864,SWE,44.73,
12014,Sweden,1865,SWE,45.35,
12015,Sweden,1866,SWE,44.69,
12016,Sweden,1867,SWE,46.11,
12017,Sweden,1868,SWE,43.18,
12018,Sweden,1869,SWE,40.9,
12019,Sweden,1870,SWE,44.97,
12020,Sweden,1871,SWE,48.92,
12021,Sweden,1872,SWE,50.0,
12022,Sweden,1873,SWE,48.64,
12023,Sweden,1874,SWE,44.23,
12024,Sweden,1875,SWE,44.54,
12025,Sweden,1876,SWE,44.77,
12026,Sweden,1877,SWE,45.98,
12027,Sweden,1878,SWE,46.68,
12028,Sweden,1879,SWE,48.87,
12029,Sweden,1880,SWE,47.58,
12030,Sweden,1881,SWE,48.45,
12031,Sweden,1882,SWE,48.53,
12032,Sweden,1883,SWE,48.96,
12033,Sweden,1884,SWE,49.1,
12034,Sweden,1885,SWE,48.87,
12035,Sweden,1886,SWE,50.52,
12036,Sweden,1887,SWE,51.39,
12037,Sweden,1888,SWE,52.29,
12038,Sweden,1889,SWE,52.26,
12039,Sweden,1890,SWE,50.44,
12040,Sweden,1891,SWE,51.05,
12041,Sweden,1892,SWE,50.58,
12042,Sweden,1893,SWE,51.32,
12043,Sweden,1894,SWE,52.05,
12044,Sweden,1895,SWE,54.13,
12045,Sweden,1896,SWE,53.44,
12046,Sweden,1897,SWE,54.08,
12047,Sweden,1898,SWE,54.64,
12048,Sweden,1899,SWE,50.9,
12049,Sweden,1900,SWE,52.21,
12050,Sweden,1901,SWE,52.87,
12051,Sweden,1902,SWE,54.73,
12052,Sweden,1903,SWE,55.05,
12053,Sweden,1904,SWE,55.36,
12054,Sweden,1905,SWE,54.5,
12055,Sweden,1906,SWE,56.65,
12056,Sweden,1907,SWE,56.95,
12057,Sweden,1908,SWE,56.38,
12058,Sweden,1909,SWE,58.38,
12059,Sweden,1910,SWE,57.76,
12060,Sweden,1911,SWE,58.0,
12061,Sweden,1912,SWE,57.76,
12062,Sweden,1913,SWE,58.65,
12063,Sweden,1914,SWE,58.24,
12064,Sweden,1915,SWE,57.17,
12065,Sweden,1916,SWE,58.19,
12066,Sweden,1917,SWE,58.85,
12067,Sweden,1918,SWE,49.81,
12068,Sweden,1919,SWE,56.55,
12069,Sweden,1920,SWE,58.78,
12070,Sweden,1921,SWE,61.01,
12071,Sweden,1922,SWE,61.03,
12072,Sweden,1923,SWE,62.96,
12073,Sweden,1924,SWE,61.97,
12074,Sweden,1925,SWE,62.55,
12075,Sweden,1926,SWE,62.78,
12076,Sweden,1927,SWE,61.56,
12077,Sweden,1928,SWE,62.26,
12078,Sweden,1929,SWE,62.31,
12079,Sweden,1930,SWE,63.18,
12080,Sweden,1931,SWE,62.66,
12081,Sweden,1932,SWE,63.93,
12082,Sweden,1933,SWE,64.81,
12083,Sweden,1934,SWE,64.95,
12084,Sweden,1935,SWE,64.85,
12085,Sweden,1936,SWE,64.59,
12086,Sweden,1937,SWE,64.63,
12087,Sweden,1938,SWE,65.55,
12088,Sweden,1939,SWE,66.38,
12089,Sweden,1940,SWE,66.72,
12090,Sweden,1941,SWE,67.03,
12091,Sweden,1942,SWE,68.94,
12092,Sweden,1943,SWE,68.7,
12093,Sweden,1944,SWE,67.72,
12094,Sweden,1945,SWE,68.32,
12095,Sweden,1946,SWE,69.49,
12096,Sweden,1947,SWE,69.45,
12097,Sweden,1948,SWE,70.72,
12098,Sweden,1949,SWE,70.79,
12099,Sweden,1950,SWE,71.13,
12100,Sweden,1951,SWE,71.35,
12101,Sweden,1952,SWE,71.85,
12102,Sweden,1953,SWE,71.89,
12103,Sweden,1954,SWE,72.35,
12104,Sweden,1955,SWE,72.58,
12105,Sweden,1956,SWE,72.65,
12106,Sweden,1957,SWE,72.47,
12107,Sweden,1958,SWE,73.13,
12108,Sweden,1959,SWE,73.35,
12109,Sweden,1960,SWE,73.03,
12110,Sweden,1961,SWE,73.49,
12111,Sweden,1962,SWE,73.35,
12112,Sweden,1963,SWE,73.54,
12113,Sweden,1964,SWE,73.71,
12114,Sweden,1965,SWE,73.87,
12115,Sweden,1966,SWE,74.11,
12116,Sweden,1967,SWE,74.14,
12117,Sweden,1968,SWE,74.01,
12118,Sweden,1969,SWE,74.13,
12119,Sweden,1970,SWE,74.68,
12120,Sweden,1971,SWE,74.6,
12121,Sweden,1972,SWE,74.7,
12122,Sweden,1973,SWE,74.85,
12123,Sweden,1974,SWE,74.97,
12124,Sweden,1975,SWE,74.97,
12125,Sweden,1976,SWE,74.97,
12126,Sweden,1977,SWE,75.39,
12127,Sweden,1978,SWE,75.48,
12128,Sweden,1979,SWE,75.52,
12129,Sweden,1980,SWE,75.74,
12130,Sweden,1981,SWE,76.04,
12131,Sweden,1982,SWE,76.35,
12132,Sweden,1983,SWE,76.58,
12133,Sweden,1984,SWE,76.84,
12134,Sweden,1985,SWE,76.69,
12135,Sweden,1986,SWE,76.95,
12136,Sweden,1987,SWE,77.11,
12137,Sweden,1988,SWE,76.99,
12138,Sweden,1989,SWE,77.65,
12139,Sweden,1990,SWE,77.59,
12140,Sweden,1991,SWE,77.72,
12141,Sweden,1992,SWE,78.07,
12142,Sweden,1993,SWE,78.14,
12143,Sweden,1994,SWE,78.74,
12144,Sweden,1995,SWE,78.82,
12145,Sweden,1996,SWE,79.04,
12146,Sweden,1997,SWE,79.27,
12147,Sweden,1998,SWE,79.42,
12148,Sweden,1999,SWE,79.51,
12149,Sweden,2000,SWE,79.74,
12150,Sweden,2001,SWE,79.83,
12151,Sweden,2002,SWE,79.93,
12152,Sweden,2003,SWE,80.19,
12153,Sweden,2004,SWE,80.54,
12154,Sweden,2005,SWE,80.62,
12155,Sweden,2006,SWE,80.83,
12156,Sweden,2007,SWE,80.97,
12157,Sweden,2008,SWE,81.13,
12158,Sweden,2009,SWE,81.36,
12159,Sweden,2010,SWE,81.52,
12160,Sweden,2011,SWE,81.76,
12161,Switzerland,1876,CHE,40.05,
12162,Switzerland,1877,CHE,39.98,
12163,Switzerland,1878,CHE,40.45,
12164,Switzerland,1879,CHE,41.8,
12165,Switzerland,1880,CHE,42.38,
12166,Switzerland,1881,CHE,41.85,
12167,Switzerland,1882,CHE,42.98,
12168,Switzerland,1883,CHE,44.95,
12169,Switzerland,1884,CHE,45.04,
12170,Switzerland,1885,CHE,43.86,
12171,Switzerland,1886,CHE,44.68,
12172,Switzerland,1887,CHE,45.42,
12173,Switzerland,1888,CHE,45.95,
12174,Switzerland,1889,CHE,45.13,
12175,Switzerland,1890,CHE,44.95,
12176,Switzerland,1891,CHE,44.71,
12177,Switzerland,1892,CHE,47.21,
12178,Switzerland,1893,CHE,46.05,
12179,Switzerland,1894,CHE,45.78,
12180,Switzerland,1895,CHE,46.85,
12181,Switzerland,1896,CHE,48.87,
12182,Switzerland,1897,CHE,49.1,
12183,Switzerland,1898,CHE,48.19,
12184,Switzerland,1899,CHE,49.29,
12185,Switzerland,1900,CHE,47.48,
12186,Switzerland,1901,CHE,48.94,
12187,Switzerland,1902,CHE,50.42,
12188,Switzerland,1903,CHE,50.05,
12189,Switzerland,1904,CHE,49.16,
12190,Switzerland,1905,CHE,49.66,
12191,Switzerland,1906,CHE,50.71,
12192,Switzerland,1907,CHE,51.15,
12193,Switzerland,1908,CHE,52.26,
12194,Switzerland,1909,CHE,51.61,
12195,Switzerland,1910,CHE,52.93,
12196,Switzerland,1911,CHE,51.73,
12197,Switzerland,1912,CHE,54.41,
12198,Switzerland,1913,CHE,54.19,
12199,Switzerland,1914,CHE,55.09,
12200,Switzerland,1915,CHE,55.9,
12201,Switzerland,1916,CHE,56.54,
12202,Switzerland,1917,CHE,55.76,
12203,Switzerland,1918,CHE,46.33,
12204,Switzerland,1919,CHE,54.92,
12205,Switzerland,1920,CHE,54.33,
12206,Switzerland,1921,CHE,57.8,
12207,Switzerland,1922,CHE,58.47,
12208,Switzerland,1923,CHE,60.0,
12209,Switzerland,1924,CHE,59.47,
12210,Switzerland,1925,CHE,59.92,
12211,Switzerland,1926,CHE,60.6,
12212,Switzerland,1927,CHE,60.07,
12213,Switzerland,1928,CHE,60.44,
12214,Switzerland,1929,CHE,60.15,
12215,Switzerland,1930,CHE,61.41,
12216,Switzerland,1931,CHE,61.22,
12217,Switzerland,1932,CHE,61.2,
12218,Switzerland,1933,CHE,62.38,
12219,Switzerland,1934,CHE,62.85,
12220,Switzerland,1935,CHE,62.1,
12221,Switzerland,1936,CHE,63.15,
12222,Switzerland,1937,CHE,63.49,
12223,Switzerland,1938,CHE,63.82,
12224,Switzerland,1939,CHE,63.98,
12225,Switzerland,1940,CHE,63.54,
12226,Switzerland,1941,CHE,64.95,
12227,Switzerland,1942,CHE,65.62,
12228,Switzerland,1943,CHE,65.8,
12229,Switzerland,1944,CHE,64.84,
12230,Switzerland,1945,CHE,65.37,
12231,Switzerland,1946,CHE,66.04,
12232,Switzerland,1947,CHE,66.23,
12233,Switzerland,1948,CHE,67.31,
12234,Switzerland,1949,CHE,67.94,
12235,Switzerland,1950,CHE,68.91,
12236,Switzerland,1951,CHE,68.69,
12237,Switzerland,1952,CHE,69.59,
12238,Switzerland,1953,CHE,69.5,
12239,Switzerland,1954,CHE,69.98,
12240,Switzerland,1955,CHE,70.06,
12241,Switzerland,1956,CHE,70.19,
12242,Switzerland,1957,CHE,70.54,
12243,Switzerland,1958,CHE,71.29,
12244,Switzerland,1959,CHE,71.44,
12245,Switzerland,1960,CHE,71.41,
12246,Switzerland,1961,CHE,71.74,
12247,Switzerland,1962,CHE,71.3,
12248,Switzerland,1963,CHE,71.28,
12249,Switzerland,1964,CHE,72.18,
12250,Switzerland,1965,CHE,72.31,
12251,Switzerland,1966,CHE,72.44,
12252,Switzerland,1967,CHE,72.74,
12253,Switzerland,1968,CHE,72.7,
12254,Switzerland,1969,CHE,72.71,
12255,Switzerland,1970,CHE,73.12,
12256,Switzerland,1971,CHE,73.23,
12257,Switzerland,1972,CHE,73.75,
12258,Switzerland,1973,CHE,74.06,
12259,Switzerland,1974,CHE,74.4,
12260,Switzerland,1975,CHE,74.78,
12261,Switzerland,1976,CHE,74.91,
12262,Switzerland,1977,CHE,75.36,
12263,Switzerland,1978,CHE,75.3,
12264,Switzerland,1979,CHE,75.6,
12265,Switzerland,1980,CHE,75.58,
12266,Switzerland,1981,CHE,75.81,
12267,Switzerland,1982,CHE,76.16,
12268,Switzerland,1983,CHE,76.15,
12269,Switzerland,1984,CHE,76.75,
12270,Switzerland,1985,CHE,76.87,
12271,Switzerland,1986,CHE,77.03,
12272,Switzerland,1987,CHE,77.34,
12273,Switzerland,1988,CHE,77.36,
12274,Switzerland,1989,CHE,77.56,
12275,Switzerland,1990,CHE,77.37,
12276,Switzerland,1991,CHE,77.64,
12277,Switzerland,1992,CHE,77.94,
12278,Switzerland,1993,CHE,78.23,
12279,Switzerland,1994,CHE,78.5,
12280,Switzerland,1995,CHE,78.56,
12281,Switzerland,1996,CHE,79.05,
12282,Switzerland,1997,CHE,79.23,
12283,Switzerland,1998,CHE,79.47,
12284,Switzerland,1999,CHE,79.73,
12285,Switzerland,2000,CHE,79.83,
12286,Switzerland,2001,CHE,80.26,
12287,Switzerland,2002,CHE,80.44,
12288,Switzerland,2003,CHE,80.54,
12289,Switzerland,2004,CHE,81.09,
12290,Switzerland,2005,CHE,81.25,
12291,Switzerland,2006,CHE,81.53,
12292,Switzerland,2007,CHE,81.71,
12293,Switzerland,2008,CHE,81.99,
12294,Switzerland,2009,CHE,82.0,
12295,Switzerland,2010,CHE,82.31,
12296,Switzerland,2011,CHE,82.57,
12297,Syria,1950,SYR,48.662,
12298,Syria,1951,SYR,48.662,
12299,Syria,1952,SYR,48.662,
12300,Syria,1953,SYR,48.662,
12301,Syria,1954,SYR,48.662,
12302,Syria,1955,SYR,51.45,
12303,Syria,1956,SYR,51.45,
12304,Syria,1957,SYR,51.45,
12305,Syria,1958,SYR,51.45,
12306,Syria,1959,SYR,51.45,
12307,Syria,1960,SYR,54.152,
12308,Syria,1961,SYR,54.152,
12309,Syria,1962,SYR,54.152,
12310,Syria,1963,SYR,54.152,
12311,Syria,1964,SYR,54.152,
12312,Syria,1965,SYR,57.295,
12313,Syria,1966,SYR,57.295,
12314,Syria,1967,SYR,57.295,
12315,Syria,1968,SYR,57.295,
12316,Syria,1969,SYR,57.295,
12317,Syria,1970,SYR,61.054,
12318,Syria,1971,SYR,61.054,
12319,Syria,1972,SYR,61.054,
12320,Syria,1973,SYR,61.054,
12321,Syria,1974,SYR,61.054,
12322,Syria,1975,SYR,64.331,
12323,Syria,1976,SYR,64.331,
12324,Syria,1977,SYR,64.331,
12325,Syria,1978,SYR,64.331,
12326,Syria,1979,SYR,64.331,
12327,Syria,1980,SYR,67.11,
12328,Syria,1981,SYR,67.11,
12329,Syria,1982,SYR,67.11,
12330,Syria,1983,SYR,67.11,
12331,Syria,1984,SYR,67.11,
12332,Syria,1985,SYR,69.293,
12333,Syria,1986,SYR,69.293,
12334,Syria,1987,SYR,69.293,
12335,Syria,1988,SYR,69.293,
12336,Syria,1989,SYR,69.293,
12337,Syria,1990,SYR,71.106,
12338,Syria,1991,SYR,71.106,
12339,Syria,1992,SYR,71.106,
12340,Syria,1993,SYR,71.106,
12341,Syria,1994,SYR,71.106,
12342,Syria,1995,SYR,72.621,
12343,Syria,1996,SYR,72.621,
12344,Syria,1997,SYR,72.621,
12345,Syria,1998,SYR,72.621,
12346,Syria,1999,SYR,72.621,
12347,Syria,2000,SYR,73.933,
12348,Syria,2001,SYR,73.933,
12349,Syria,2002,SYR,73.933,
12350,Syria,2003,SYR,73.933,
12351,Syria,2004,SYR,73.933,
12352,Syria,2005,SYR,75.026,
12353,Syria,2006,SYR,75.026,
12354,Syria,2007,SYR,75.026,
12355,Syria,2008,SYR,75.026,
12356,Syria,2009,SYR,75.026,
12357,Taiwan,1906,TWN,28.3,
12358,Taiwan,1907,TWN,29.5,
12359,Taiwan,1908,TWN,30.9,
12360,Taiwan,1909,TWN,31.8,
12361,Taiwan,1910,TWN,33.9,
12362,Taiwan,1911,TWN,33.9,
12363,Taiwan,1912,TWN,34.0,
12364,Taiwan,1913,TWN,33.3,
12365,Taiwan,1914,TWN,31.9,
12366,Taiwan,1915,TWN,28.5,
12367,Taiwan,1916,TWN,30.0,
12368,Taiwan,1917,TWN,31.4,
12369,Taiwan,1918,TWN,26.1,
12370,Taiwan,1919,TWN,31.2,
12371,Taiwan,1920,TWN,27.6,
12372,Taiwan,1921,TWN,30.0,
12373,Taiwan,1922,TWN,36.6,
12374,Taiwan,1923,TWN,35.3,
12375,Taiwan,1924,TWN,37.1,
12376,Taiwan,1925,TWN,34.2,
12377,Taiwan,1926,TWN,37.0,
12378,Taiwan,1927,TWN,39.6,
12379,Taiwan,1928,TWN,40.3,
12380,Taiwan,1929,TWN,40.9,
12381,Taiwan,1930,TWN,41.5,
12382,Taiwan,1931,TWN,41.2,
12383,Taiwan,1932,TWN,41.3,
12384,Taiwan,1933,TWN,42.0,
12385,Taiwan,1934,TWN,42.6,
12386,Taiwan,1935,TWN,42.8,
12387,Taiwan,1936,TWN,42.0,
12388,Taiwan,1937,TWN,42.5,
12389,Taiwan,1938,TWN,43.7,
12390,Taiwan,1939,TWN,43.6,
12391,Taiwan,1940,TWN,43.8,
12392,Taiwan,1950,TWN,54.6,
12393,Taiwan,1951,TWN,55.1,
12394,Taiwan,1952,TWN,58.5,
12395,Taiwan,1953,TWN,60.3,
12396,Taiwan,1954,TWN,62.0,
12397,Taiwan,1955,TWN,62.4,
12398,Taiwan,1956,TWN,62.5,
12399,Taiwan,1957,TWN,62.4,
12400,Taiwan,1958,TWN,64.2,
12401,Taiwan,1959,TWN,64.2,
12402,Taiwan,1960,TWN,64.4,
12403,Taiwan,1961,TWN,64.9,
12404,Taiwan,1962,TWN,65.2,
12405,Taiwan,1963,TWN,66.0,
12406,Taiwan,1964,TWN,66.7,
12407,Taiwan,1965,TWN,67.4,
12408,Taiwan,1966,TWN,67.4,
12409,Taiwan,1967,TWN,67.5,
12410,Taiwan,1968,TWN,67.6,
12411,Taiwan,1969,TWN,68.6,
12412,Tajikistan,1950,TJK,53.042,
12413,Tajikistan,1951,TJK,53.042,
12414,Tajikistan,1952,TJK,53.042,
12415,Tajikistan,1953,TJK,53.042,
12416,Tajikistan,1954,TJK,53.042,
12417,Tajikistan,1955,TJK,55.116,
12418,Tajikistan,1956,TJK,55.116,
12419,Tajikistan,1957,TJK,55.116,
12420,Tajikistan,1958,TJK,55.116,
12421,Tajikistan,1959,TJK,55.116,
12422,Tajikistan,1960,TJK,57.183,
12423,Tajikistan,1961,TJK,57.183,
12424,Tajikistan,1962,TJK,57.183,
