,Entity,Year,Country code,Health Expenditure per capita (WDI),Life Expectancy (at birth) World Bank data,DollarValueOfLife
1319,Botswana,2000,BWA,374.1040993,50.48963415,7.40952287728
1320,Botswana,2001,BWA,465.7841384,49.41117073,9.4266970711
1321,Botswana,2002,BWA,557.2133781,48.49968293,11.4890107406
1322,Botswana,2003,BWA,424.5824521,47.7454878,8.89261942152
1323,Botswana,2004,BWA,529.4354715,47.15543902,11.2274529196
1324,Botswana,2005,BWA,573.104625,46.72695122,12.26496936
1325,Botswana,2006,BWA,553.0839889,46.44797561,11.9076016045
1326,Botswana,2007,BWA,584.0342347,46.29609756,12.6151936228
1327,Botswana,2008,BWA,694.6601752,46.25036585,15.019560655
1328,Botswana,2009,BWA,734.7920391,46.30026829,15.8701464643
1329,Botswana,2010,BWA,735.2451247,46.44029268,15.8320519159
1330,Botswana,2011,BWA,734.0496838,46.66895122,15.7288660793
1331,Botswana,2012,BWA,814.0811238,46.99070732,17.3243002761
1332,Botswana,2013,BWA,851.0788575,47.40560976,17.9531254172
1368,Brazil,1995,BRA,522.4514624,68.48273171,7.62895184457
1369,Brazil,1996,BRA,550.9716216,68.86195122,8.00110382931
1370,Brazil,1997,BRA,567.1778593,69.23121951,8.19251579438
1371,Brazil,1998,BRA,559.0942848,69.58746341,8.03441104766
1372,Brazil,1999,BRA,589.1062445,69.92968293,8.42426591709
1373,Brazil,2000,BRA,626.1899401,70.25739024,8.91279818338
1374,Brazil,2001,BRA,649.2867731,70.56965854,9.2006506271
1375,Brazil,2002,BRA,660.7867619,70.86956098,9.32398554136
1376,Brazil,2003,BRA,657.0305965,71.15960976,9.23319561077
1377,Brazil,2004,BRA,715.4366618,71.44178049,10.0142613593
1378,Brazil,2005,BRA,882.929711,71.71853659,12.3110391397
1379,Brazil,2006,BRA,951.3392269,71.99178049,13.2145533896
1380,Brazil,2007,BRA,1021.016443,72.26290244,14.129192276
1381,Brazil,2008,BRA,1082.837195,72.53387805,14.9287095094
1382,Brazil,2009,BRA,1134.511018,72.80417073,15.5830497982
1383,Brazil,2010,BRA,1240.690604,73.07531707,16.978244553
1384,Brazil,2011,BRA,1311.949786,73.34736585,17.8868016703
1385,Brazil,2012,BRA,1387.815109,73.61787805,18.8516043353
1386,Brazil,2013,BRA,1453.898185,73.88595122,19.6775998819
1422,Brunei,1995,BRN,1688.167789,74.92970732,22.530019793
1423,Brunei,1996,BRN,2168.462502,75.15802439,28.8520423414
1424,Brunei,1997,BRN,2127.832497,75.38236585,28.227191771
1425,Brunei,1998,BRN,2492.931114,75.60221951,32.9743112062
1426,Brunei,1999,BRN,2351.995151,75.81858537,31.0213536631
1427,Brunei,2000,BRN,1775.62233,76.03095122,23.3539407506
1428,Brunei,2001,BRN,1931.750735,76.23880488,25.3381560485
1429,Brunei,2002,BRN,1956.012072,76.44263415,25.5879731743
1430,Brunei,2003,BRN,1999.862384,76.6424878,26.0933907733
1431,Brunei,2004,BRN,1968.487457,76.83931707,25.6182320726
1432,Brunei,2005,BRN,1719.264815,77.03268293,22.3186412521
1433,Brunei,2006,BRN,1557.626376,77.22460976,20.1700776584
1434,Brunei,2007,BRN,1627.350814,77.41609756,21.0208324275
1435,Brunei,2008,BRN,1539.045829,77.60619512,19.8314815798
1436,Brunei,2009,BRN,1908.051358,77.79787805,24.525750648
1437,Brunei,2010,BRN,1893.439162,77.98865854,24.2783912103
1438,Brunei,2011,BRN,1616.847291,78.18102439,20.6808148603
1439,Brunei,2012,BRN,1677.600797,78.37346341,21.4052145204
1440,Brunei,2013,BRN,1811.612281,78.56643902,23.0583478594
1476,Bulgaria,1995,BGR,289.7118733,71.05341463,4.07738142929
1477,Bulgaria,1996,BGR,240.755406,70.89731707,3.39583239465
1478,Bulgaria,1997,BGR,255.7245828,70.35121951,3.63497014808
1479,Bulgaria,1998,BGR,285.1550821,71.06097561,4.01282250423
1480,Bulgaria,1999,BGR,337.603211,71.41219512,4.72752882659
1481,Bulgaria,2000,BGR,384.5038303,71.66341463,5.36541319284
1482,Bulgaria,2001,BGR,491.0253643,71.76829268,6.84181476198
1483,Bulgaria,2002,BGR,573.099069,71.86585366,7.97456705533
1484,Bulgaria,2003,BGR,621.0276362,72.06585366,8.61750197437
1485,Bulgaria,2004,BGR,646.7461148,72.56341463,8.91284014262
1486,Bulgaria,2005,BGR,714.8055463,72.56097561,9.85110164645
1487,Bulgaria,2006,BGR,762.4628402,72.61219512,10.5004791405
1488,Bulgaria,2007,BGR,850.1224599,72.66341463,11.6994565178
1489,Bulgaria,2008,BGR,984.0864716,72.96341463,13.4873960682
1490,Bulgaria,2009,BGR,1009.025656,73.41219512,13.7446599213
1491,Bulgaria,2010,BGR,1088.417856,73.51219512,14.8059496009
1492,Bulgaria,2011,BGR,1138.139809,74.16341463,15.3463781931
1493,Bulgaria,2012,BGR,1171.052638,74.31463415,15.7580354313
1494,Bulgaria,2013,BGR,1212.516856,74.46585366,16.2828571272
1530,Burkina Faso,1995,BFA,31.10630334,49.34431707,0.630392823066
1531,Burkina Faso,1996,BFA,35.78326055,49.46929268,0.723342878207
1532,Burkina Faso,1997,BFA,37.61483529,49.64782927,0.75763302934
1533,Burkina Faso,1998,BFA,40.67738863,49.87607317,0.815569190689
1534,Burkina Faso,1999,BFA,43.90440361,50.15456098,0.875382073975
1535,Burkina Faso,2000,BFA,43.32006065,50.4827561,0.858115998346
1536,Burkina Faso,2001,BFA,44.17945124,50.85807317,0.868681184447
1537,Burkina Faso,2002,BFA,47.69885171,51.2727561,0.930296230165
1538,Burkina Faso,2003,BFA,55.5656331,51.71756098,1.07440552198
1539,Burkina Faso,2004,BFA,66.6532111,52.18278049,1.27730278981
1540,Burkina Faso,2005,BFA,77.32925822,52.65870732,1.46849898441
1541,Burkina Faso,2006,BFA,78.6819491,53.13968293,1.48066275073
1542,Burkina Faso,2007,BFA,82.48730844,53.61968293,1.53837740047
1543,Burkina Faso,2008,BFA,88.21152098,54.09419512,1.63070216285
1544,Burkina Faso,2009,BFA,97.27489834,54.55768293,1.78297341668
1545,Burkina Faso,2010,BFA,97.20954939,55.0067561,1.76722926932
1546,Burkina Faso,2011,BFA,90.48624166,55.4404878,1.63213285544
1547,Burkina Faso,2012,BFA,95.38794968,55.86202439,1.70756342473
1548,Burkina Faso,2013,BFA,109.1455025,56.27502439,1.93950164719
1584,Burundi,1995,BDI,33.30887974,46.60729268,0.714670984404
1585,Burundi,1996,BDI,30.52215336,46.9035122,0.650743450295
1586,Burundi,1997,BDI,27.93311477,47.2505122,0.591170623755
1587,Burundi,1998,BDI,33.49070326,47.59280488,0.703692571691
1588,Burundi,1999,BDI,32.30532039,47.91280488,0.674252331311
1589,Burundi,2000,BDI,29.45116559,48.20802439,0.61091832662
1590,Burundi,2001,BDI,29.88318913,48.49492683,0.616212686221
1591,Burundi,2002,BDI,32.43978943,48.80356098,0.66470127955
1592,Burundi,2003,BDI,31.90103699,49.15695122,0.648962887206
1593,Burundi,2004,BDI,44.2360327,49.55809756,0.892609581037
1594,Burundi,2005,BDI,62.2968627,50.007,1.2457628472
1595,Burundi,2006,BDI,75.02712589,50.49960976,1.48569714195
1596,Burundi,2007,BDI,67.41393391,51.02146341,1.3212857767
1597,Burundi,2008,BDI,54.6539622,51.55658537,1.06007722986
1598,Burundi,2009,BDI,49.77828172,52.09407317,0.955545970797
1599,Burundi,2010,BDI,62.90671609,52.62402439,1.19539918923
1600,Burundi,2011,BDI,63.14280616,53.13656098,1.18831187031
1601,Burundi,2012,BDI,62.46885333,53.6287561,1.16483875206
1602,Burundi,2013,BDI,61.83295809,54.09719512,1.14299748726
1638,Cambodia,1995,KHM,42.30609551,57.75165854,0.732552044037
1639,Cambodia,1996,KHM,59.91913722,58.47697561,1.02466204168
1640,Cambodia,1997,KHM,54.73895716,59.25507317,0.923785158495
1641,Cambodia,1998,KHM,53.29027005,60.08243902,0.886952509239
1642,Cambodia,1999,KHM,55.24094888,60.95853659,0.906205299047
1643,Cambodia,2000,KHM,63.18242175,61.88726829,1.02092762366
1644,Cambodia,2001,KHM,66.51982925,62.87502439,1.05796904089
1645,Cambodia,2002,KHM,73.82328185,63.90914634,1.15512858609
1646,Cambodia,2003,KHM,90.88350253,64.96756098,1.39890587178
1647,Cambodia,2004,KHM,96.09009487,66.02470732,1.45536570733
1648,Cambodia,2005,KHM,100.5732172,67.04312195,1.50012729531
1649,Cambodia,2006,KHM,82.32194195,67.98282927,1.21092256433
1650,Cambodia,2007,KHM,76.3167691,68.82095122,1.10891767328
1651,Cambodia,2008,KHM,128.1985178,69.54404878,1.84341464222
1652,Cambodia,2009,KHM,146.1091463,70.14819512,2.08286394326
1653,Cambodia,2010,KHM,143.4429145,70.64336585,2.03052208476
1654,Cambodia,2011,KHM,147.1287494,71.05109756,2.07074562466
1655,Cambodia,2012,KHM,208.6220596,71.40882927,2.92151631294
1656,Cambodia,2013,KHM,228.7115134,71.74756098,3.18772527283
1692,Cameroon,1995,CMR,58.78845237,53.21860976,1.10465967892
1693,Cameroon,1996,CMR,81.84370162,52.99053659,1.54449656272
1694,Cameroon,1997,CMR,76.53904972,52.72609756,1.45163502064
1695,Cameroon,1998,CMR,75.35138432,52.44673171,1.43672221058
1696,Cameroon,1999,CMR,77.88892477,52.17385366,1.49287275725
1697,Cameroon,2000,CMR,81.05050036,51.93587805,1.56058785185
1698,Cameroon,2001,CMR,88.61001207,51.75719512,1.71203273022
1699,Cameroon,2002,CMR,94.34507511,51.65526829,1.82643664883
1700,Cameroon,2003,CMR,99.49556905,51.63904878,1.92675061607
1701,Cameroon,2004,CMR,97.16386135,51.7164878,1.87877919564
1702,Cameroon,2005,CMR,105.2156927,51.88904878,2.02770517429
1703,Cameroon,2006,CMR,106.8150136,52.1502439,2.04821695187
1704,Cameroon,2007,CMR,108.3888693,52.47914634,2.06537028247
1705,Cameroon,2008,CMR,118.0863405,52.85582927,2.23412142295
1706,Cameroon,2009,CMR,121.1139601,53.26485366,2.27380630524
1707,Cameroon,2010,CMR,127.0626237,53.69482927,2.36638472321
1708,Cameroon,2011,CMR,133.3336108,54.13736585,2.46287584751
1709,Cameroon,2012,CMR,129.9660961,54.5875122,2.38087597075
1710,Cameroon,2013,CMR,138.4332474,55.04180488,2.51505646848
1746,Canada,1995,CAN,2070.039587,77.97756098,26.5466059849
1747,Canada,1996,CAN,2070.100076,78.2304878,26.461551426
1748,Canada,1997,CAN,2163.027619,78.4804878,27.5613426934
1749,Canada,1998,CAN,2319.645156,78.66243902,29.4885994497
1750,Canada,1999,CAN,2427.162709,78.88292683,30.7691766335
1751,Canada,2000,CAN,2534.079007,79.23658537,31.9811737869
1752,Canada,2001,CAN,2752.738564,79.48780488,34.6309546245
1753,Canada,2002,CAN,2887.673632,79.5902439,36.2817537741
1754,Canada,2003,CAN,3074.933613,79.83902439,38.514168184
1755,Canada,2004,CAN,3236.290706,80.14146341,40.3822262322
1756,Canada,2005,CAN,3469.042465,80.29268293,43.2049638698
1757,Canada,2006,CAN,3699.19752,80.64390244,45.8707652789
1758,Canada,2007,CAN,3867.500298,80.36987805,48.1212662236
1759,Canada,2008,CAN,4029.972187,80.54321951,50.0349031429
1760,Canada,2009,CAN,4335.46233,80.71709756,53.7118214239
1761,Canada,2010,CAN,4467.968692,80.8934878,55.2327364478
1762,Canada,2011,CAN,4545.099885,81.06831707,56.0650578336
1763,Canada,2012,CAN,4609.73087,81.23804878,56.74349568
1764,Canada,2013,CAN,4759.314874,81.40112195,58.4674358288
1800,Cape Verde,1995,CPV,91.82996141,67.49568293,1.36053088766
1801,Cape Verde,1996,CPV,92.7179085,67.87890244,1.36593116811
1802,Cape Verde,1997,CPV,100.7581137,68.28507317,1.47555108346
1803,Cape Verde,1998,CPV,124.3923454,68.70712195,1.81047236254
1804,Cape Verde,1999,CPV,122.2490085,69.1435122,1.7680474221
1805,Cape Verde,2000,CPV,143.9264615,69.5912439,2.06816911775
1806,Cape Verde,2001,CPV,159.4081946,70.04778049,2.27570657464
1807,Cape Verde,2002,CPV,166.8149159,70.50814634,2.36589563844
1808,Cape Verde,2003,CPV,168.2815009,70.96826829,2.37122174395
1809,Cape Verde,2004,CPV,190.2555689,71.42260976,2.66380029432
1810,Cape Verde,2005,CPV,207.467934,71.86658537,2.88684835841
1811,Cape Verde,2006,CPV,247.5552689,72.29609756,3.42418577565
1812,Cape Verde,2007,CPV,229.8808741,72.71063415,3.16158532775
1813,Cape Verde,2008,CPV,229.8010844,73.10963415,3.1432394249
1814,Cape Verde,2009,CPV,244.2441926,73.49158537,3.32343072163
1815,Cape Verde,2010,CPV,285.4366071,73.85697561,3.86472103336
1816,Cape Verde,2011,CPV,285.6525788,74.20682927,3.84941091824
1817,Cape Verde,2012,CPV,291.4425863,74.54373171,3.90968602744
1818,Cape Verde,2013,CPV,279.1393582,74.87068293,3.72828652386
1908,Central African Republic,1995,CAF,20.67208036,44.14878049,0.468236724334
1909,Central African Republic,1996,CAF,20.25809313,43.9514878,0.460919394178
1910,Central African Republic,1997,CAF,20.80485579,43.80712195,0.474919484867
1911,Central African Republic,1998,CAF,20.79039198,43.71260976,0.475615436693
1912,Central African Republic,1999,CAF,23.43580463,43.67087805,0.536646059719
1913,Central African Republic,2000,CAF,23.82040108,43.69231707,0.545185118973
1914,Central African Republic,2001,CAF,23.26235267,43.78739024,0.531256887942
1915,Central African Republic,2002,CAF,25.39370624,43.96358537,0.57760771844
1916,Central African Republic,2003,CAF,24.99118427,44.22390244,0.565105811363
1917,Central African Republic,2004,CAF,25.38932577,44.56782927,0.569678312493
1918,Central African Republic,2005,CAF,27.35917429,44.99592683,0.608036687262
1919,Central African Republic,2006,CAF,27.62626191,45.50819512,0.607061252092
1920,Central African Republic,2007,CAF,32.14689012,46.0912439,0.697461977588
1921,Central African Republic,2008,CAF,33.38602138,46.72912195,0.714458564313
1922,Central African Republic,2009,CAF,29.86388464,47.40492683,0.629974279827
1923,Central African Republic,2010,CAF,34.39079761,48.09873171,0.715004250369
1924,Central African Republic,2011,CAF,34.63059212,48.79304878,0.709744379289
1925,Central African Republic,2012,CAF,35.62737589,49.47539024,0.720102978818
1926,Central African Republic,2013,CAF,23.64602882,50.13680488,0.471630150278
2016,Chad,1995,TCD,44.07942222,46.43329268,0.949306406586
2017,Chad,1996,TCD,42.17107343,46.47753659,0.907343127972
2018,Chad,1997,TCD,44.23444163,46.52207317,0.950826964834
2019,Chad,1998,TCD,45.10707014,46.56682927,0.968652382976
2020,Chad,1999,TCD,47.54431551,46.61773171,1.01987620946
2021,Chad,2000,TCD,49.71410306,46.68717073,1.06483434919
2022,Chad,2001,TCD,52.47795249,46.78702439,1.12163475182
2023,Chad,2002,TCD,73.94254233,46.92970732,1.57560203446
2024,Chad,2003,TCD,60.08732342,47.12314634,1.27511272245
2025,Chad,2004,TCD,76.81083853,47.36978049,1.62151561049
2026,Chad,2005,TCD,67.91723276,47.67156098,1.42469076665
2027,Chad,2006,TCD,65.18059282,48.028,1.35713735363
2028,Chad,2007,TCD,60.80467731,48.42717073,1.25559012417
2029,Chad,2008,TCD,54.26633231,48.85717073,1.11071377035
2030,Chad,2009,TCD,59.4937406,49.30753659,1.20658513311
2031,Chad,2010,TCD,63.84772038,49.76985366,1.28285931512
2032,Chad,2011,TCD,73.85852309,50.23619512,1.47022526116
2033,Chad,2012,TCD,72.95151272,50.70058537,1.43886923963
2034,Chad,2013,TCD,74.00846607,51.15907317,1.4466342231
2124,Chile,1995,CHL,460.4011738,74.98660976,6.1397784921
2125,Chile,1996,CHL,532.9861326,75.28680488,7.07940964488
2126,Chile,1997,CHL,592.2991287,75.6175122,7.83283014037
2127,Chile,1998,CHL,651.7284765,75.97926829,8.5777145683
2128,Chile,1999,CHL,658.2308684,76.36612195,8.6194093872
2129,Chile,2000,CHL,688.2321048,76.75856098,8.96619342537
2130,Chile,2001,CHL,765.8621114,77.13104878,9.92936208588
2131,Chile,2002,CHL,774.4289146,77.4615122,9.99759613007
2132,Chile,2003,CHL,795.0556793,77.73792683,10.2273846463
2133,Chile,2004,CHL,817.6440208,77.95980488,10.4880203594
2134,Chile,2005,CHL,855.714978,78.13721951,10.9514388068
2135,Chile,2006,CHL,969.671677,78.2897561,12.3856775816
2136,Chile,2007,CHL,1077.207654,78.44297561,13.7323660356
2137,Chile,2008,CHL,1139.645884,78.61741463,14.4960997428
2138,Chile,2009,CHL,1207.581092,78.81858537,15.3210196089
2139,Chile,2010,CHL,1308.901883,79.05046341,16.5578015174
2140,Chile,2011,CHL,1482.464543,79.3065122,18.6928475591
2141,Chile,2012,CHL,1609.920923,79.57265854,20.2320866556
2142,Chile,2013,CHL,1677.597752,79.83680488,21.0128368053
2178,China,1995,CHN,61.30495856,70.32917073,0.871686071706
2179,China,1996,CHN,73.73269171,70.56282927,1.04492255303
2180,China,1997,CHN,87.08379308,70.86390244,1.22888791164
2181,China,1998,CHN,102.9162363,71.23487805,1.44474503385
2182,China,1999,CHN,115.8482073,71.66870732,1.61644058658
2183,China,2000,CHN,129.829255,72.14073171,1.79966645642
2184,China,2001,CHN,141.7682196,72.61978049,1.95219840439
2185,China,2002,CHN,163.8973982,73.06960976,2.24303097742
2186,China,2003,CHN,184.2445975,73.46509756,2.50792013649
2187,China,2004,CHN,202.9085254,73.79370732,2.74967246896
2188,China,2005,CHN,228.5656362,74.05390244,3.08647658893
2189,China,2006,CHN,256.4196062,74.25631707,3.45316891973
2190,China,2007,CHN,285.7785967,74.42407317,3.8398677273
2191,China,2008,CHN,337.4399185,74.57982927,4.52454667439
2192,China,2009,CHN,410.256131,74.73163415,5.48972514339
2193,China,2010,CHN,440.7001699,74.88502439,5.88502405507
2194,China,2011,CHN,504.6926946,75.042,6.72546966499
2195,China,2012,CHN,577.8502108,75.1995122,7.68422818041
2196,China,2013,CHN,645.6303663,75.35302439,8.56807502455
2232,Colombia,1995,COL,426.7294896,69.42692683,6.14645511597
2233,Colombia,1996,COL,526.0638115,69.74736585,7.5424183421
2234,Colombia,1997,COL,596.6646065,70.0744878,8.51471948254
2235,Colombia,1998,COL,580.8393963,70.39395122,8.25126855693
2236,Colombia,1999,COL,551.3178085,70.69956098,7.79803722764
2237,Colombia,2000,COL,394.3473727,70.98721951,5.55518832012
2238,Colombia,2001,COL,407.1186414,71.25790244,5.71331217254
2239,Colombia,2002,COL,396.604914,71.51729268,5.54558064404
2240,Colombia,2003,COL,432.3163778,71.771,6.02355237909
2241,Colombia,2004,COL,417.7168382,72.01860976,5.80012360128
2242,Colombia,2005,COL,481.3819513,72.26060976,6.66174770596
2243,Colombia,2006,COL,548.0029723,72.49558537,7.55912197278
2244,Colombia,2007,COL,606.2194915,72.72304878,8.33600215709
2245,Colombia,2008,COL,667.676192,72.94353659,9.15332904343
2246,Colombia,2009,COL,714.2008064,73.15807317,9.76243325518
2247,Colombia,2010,COL,714.2241858,73.36768293,9.73486087167
2248,Colombia,2011,COL,740.9474262,73.57385366,10.0707981075
2249,Colombia,2012,COL,808.080228,73.77707317,10.9529992622
2250,Colombia,2013,COL,842.6993605,73.97882927,11.3910880831
2286,Comoros,1995,COM,55.19829382,56.70980488,0.973346565674
2287,Comoros,1996,COM,52.52874068,56.94214634,0.922493162909
2288,Comoros,1997,COM,54.29713258,57.17646341,0.949641326898
2289,Comoros,1998,COM,48.7322082,57.41129268,0.848826179052
2290,Comoros,1999,COM,46.92149288,57.64509756,0.813971957132
2291,Comoros,2000,COM,43.4810715,57.87943902,0.751235192258
2292,Comoros,2001,COM,36.43397599,58.11380488,0.626941843943
2293,Comoros,2002,COM,45.06269866,58.34870732,0.772299862838
2294,Comoros,2003,COM,48.80796308,58.58314634,0.833140009189
2295,Comoros,2004,COM,53.4727172,58.81804878,0.909120895867
2296,Comoros,2005,COM,60.63381048,59.05239024,1.02677995308
2297,Comoros,2006,COM,66.03091973,59.28604878,1.1137682657
2298,Comoros,2007,COM,71.11759848,59.519,1.19487220014
2299,Comoros,2008,COM,75.07357455,59.74970732,1.25646765344
2300,Comoros,2009,COM,55.34095589,59.97817073,0.922684957151
2301,Comoros,2010,COM,79.95502864,60.20341463,1.32808129126
2302,Comoros,2011,COM,87.03212107,60.4254878,1.44032136502
2303,Comoros,2012,COM,99.30836085,60.644,1.63756283969
2304,Comoros,2013,COM,89.74356783,60.8574878,1.47465120685
2340,Congo,1995,COG,108.962495,52.94941463,2.05786023814
2341,Congo,1996,COG,101.8524603,52.67663415,1.93354153969
2342,Congo,1997,COG,108.2993657,52.47173171,2.0639563851
2343,Congo,1998,COG,133.1692911,52.33312195,2.54464641393
2344,Congo,1999,COG,104.9376223,52.27121951,2.00756024603
2345,Congo,2000,COG,77.95305634,52.30192683,1.49044329845
2346,Congo,2001,COG,92.54451928,52.4412439,1.76472776764
2347,Congo,2002,COG,96.58211476,52.69217073,1.83295000798
2348,Congo,2003,COG,103.1957715,53.04880488,1.94529870623
2349,Congo,2004,COG,104.7296102,53.49965854,1.95757530156
2350,Congo,2005,COG,107.4545839,54.03329268,1.98867362269
2351,Congo,2006,COG,112.0024299,54.63426829,2.05003989997
2352,Congo,2007,COG,117.4117183,55.27617073,2.12409283692
2353,Congo,2008,COG,100.6878248,55.93404878,1.80011686971
2354,Congo,2009,COG,114.957902,56.5844878,2.03161513817
2355,Congo,2010,COG,124.4241371,57.20402439,2.17509412016
2356,Congo,2011,COG,155.3710708,57.77521951,2.68923376004
2357,Congo,2012,COG,227.7810086,58.29656098,3.90728037419
2358,Congo,2013,COG,241.7645565,58.77,4.11374096478
2394,Costa Rica,1995,CRI,404.2378194,76.76760976,5.26573408582
2395,Costa Rica,1996,CRI,413.5874374,76.9754878,5.37297585531
2396,Costa Rica,1997,CRI,413.4817754,77.17736585,5.35755231921
2397,Costa Rica,1998,CRI,494.1171203,77.3732439,6.38614972559
2398,Costa Rica,1999,CRI,509.3569093,77.55912195,6.56733723247
2399,Costa Rica,2000,CRI,537.1916838,77.7344878,6.91059655763
2400,Costa Rica,2001,CRI,546.6465155,77.89580488,7.01766309934
2401,Costa Rica,2002,CRI,634.7710607,78.04409756,8.13349222485
2402,Costa Rica,2003,CRI,684.6642049,78.18239024,8.75726877623
2403,Costa Rica,2004,CRI,697.3078586,78.31417073,8.9039806219
2404,Costa Rica,2005,CRI,746.3274828,78.44602439,9.51389810514
2405,Costa Rica,2006,CRI,835.2074534,78.5845122,10.6281432565
2406,Costa Rica,2007,CRI,1013.412067,78.73465854,12.8712321332
2407,Costa Rica,2008,CRI,1058.172577,78.9004878,13.4114833318
