Entity,Year,"Country code","Health Expenditure per capita (WDI)","Life Expectancy (at birth) World Bank data"
"South Asia",2006,,,64.89572445
"South Asia",2007,,,65.22420495
"South Asia",2008,,,65.53698331
"South Asia",2009,,,65.8340014
"South Asia",2010,,,66.1159043
"South Asia",2011,,,66.38451738
"South Asia",2012,,,66.63960528
"South Asia",2013,,,66.891388
"South Korea",1960,KOR,,53.00131707
"South Korea",1961,KOR,,53.7362439
"South Korea",1962,KOR,,54.48409756
"South Korea",1963,KOR,,55.24590244
"South Korea",1964,KOR,,56.02163415
"South Korea",1965,KOR,,56.8212439
"South Korea",1966,KOR,,57.65770732
"South Korea",1967,KOR,,58.53002439
"South Korea",1968,KOR,,59.42768293
"South Korea",1969,KOR,,60.33173171
"South Korea",1970,KOR,,62.03585366
"South Korea",1971,KOR,,62.44365854
"South Korea",1972,KOR,,62.84146341
"South Korea",1973,KOR,,63.2295122
"South Korea",1974,KOR,,63.59756098
"South Korea",1975,KOR,,63.95585366
"South Korea",1976,KOR,,64.30414634
"South Korea",1977,KOR,,64.64756098
"South Korea",1978,KOR,,64.97609756
"South Korea",1979,KOR,,65.29463415
"South Korea",1980,KOR,,65.80926829
"South Korea",1981,KOR,,66.30926829
"South Korea",1982,KOR,,66.78414634
"South Korea",1983,KOR,,67.23926829
"South Korea",1984,KOR,,67.90341463
"South Korea",1985,KOR,,68.53292683
"South Korea",1986,KOR,,69.18365854
"South Korea",1987,KOR,,69.80926829
"South Korea",1988,KOR,,70.33926829
"South Korea",1989,KOR,,70.8595122
"South Korea",1990,KOR,,71.2997561
"South Korea",1991,KOR,,71.7302439
"South Korea",1992,KOR,,72.2004878
"South Korea",1993,KOR,,72.68195122
"South Korea",1994,KOR,,73.04317073
"South Korea",1995,KOR,492.9128053,73.39439024
"South Korea",1996,KOR,560.6653,73.83121951
"South Korea",1997,KOR,598.3062998,74.24780488
"South Korea",1998,KOR,580.2952379,74.6802439
"South Korea",1999,KOR,688.1462904,75.37341463
"South Korea",2000,KOR,765.1398809,75.83536585
"South Korea",2001,KOR,912.8310211,76.34195122
"South Korea",2002,KOR,957.8459108,76.83902439
"South Korea",2003,KOR,1050.061808,77.2502439
"South Korea",2004,KOR,1134.485984,77.84658537
"South Korea",2005,KOR,1288.713328,78.43268293
"South Korea",2006,KOR,1484.140251,78.96926829
"South Korea",2007,KOR,1671.459535,79.3495122
"South Korea",2008,KOR,1770.988866,79.83268293
"South Korea",2009,KOR,1893.394767,80.29731707
"South Korea",2010,KOR,2069.024161,80.55121951
"South Korea",2011,KOR,2155.2867,80.96707317
"South Korea",2012,KOR,2244.009968,81.21341463
"South Korea",2013,KOR,2398.423111,81.4597561
"South Sudan",1960,SSD,,31.67670732
"South Sudan",1961,SSD,,32.10465854
"South Sudan",1962,SSD,,32.52912195
"South Sudan",1963,SSD,,32.95458537
"South Sudan",1964,SSD,,33.38056098
"South Sudan",1965,SSD,,33.80704878
"South Sudan",1966,SSD,,34.22802439
"South Sudan",1967,SSD,,34.639
"South Sudan",1968,SSD,,35.0374878
"South Sudan",1969,SSD,,35.42346341
"South Sudan",1970,SSD,,35.80390244
"South Sudan",1971,SSD,,36.18782927
"South Sudan",1972,SSD,,36.58119512
"South Sudan",1973,SSD,,36.98153659
"South Sudan",1974,SSD,,37.38534146
"South Sudan",1975,SSD,,37.77365854
"South Sudan",1976,SSD,,38.1225122
"South Sudan",1977,SSD,,38.41943902
"South Sudan",1978,SSD,,38.66292683
"South Sudan",1979,SSD,,38.861
"South Sudan",1980,SSD,,39.03412195
"South Sudan",1981,SSD,,39.2077561
"South Sudan",1982,SSD,,39.41339024
"South Sudan",1983,SSD,,39.6764878
"South Sudan",1984,SSD,,40.01102439
"South Sudan",1985,SSD,,40.42953659
"South Sudan",1986,SSD,,40.93753659
"South Sudan",1987,SSD,,41.51802439
"South Sudan",1988,SSD,,42.15256098
"South Sudan",1989,SSD,,42.82614634
"South Sudan",1990,SSD,,43.52326829
"South Sudan",1991,SSD,,44.22843902
"South Sudan",1992,SSD,,44.92712195
"South Sudan",1993,SSD,,45.60436585
"South Sudan",1994,SSD,,46.24812195
"South Sudan",1995,SSD,,46.84843902
"South Sudan",1996,SSD,,47.39885366
"South Sudan",1997,SSD,,47.90736585
"South Sudan",1998,SSD,,48.3804878
"South Sudan",1999,SSD,,48.82219512
"South Sudan",2000,SSD,,49.2344878
"South Sudan",2001,SSD,,49.61987805
"South Sudan",2002,SSD,,49.98531707
"South Sudan",2003,SSD,,50.3422439
"South Sudan",2004,SSD,,50.70112195
"South Sudan",2005,SSD,,51.07590244
"South Sudan",2006,SSD,,51.48102439
"South Sudan",2007,SSD,,51.92146341
"South Sudan",2008,SSD,70.30009095,52.39919512
"South Sudan",2009,SSD,81.51986907,52.91470732
"South Sudan",2010,SSD,75.03233205,53.465
"South Sudan",2011,SSD,52.43620709,54.04556098
"South Sudan",2012,SSD,52.12558775,54.64295122
"South Sudan",2013,SSD,52.01268408,55.24121951
Spain,1960,ESP,,69.10926829
Spain,1961,ESP,,69.4804878
Spain,1962,ESP,,69.51902439
Spain,1963,ESP,,69.68121951
Spain,1964,ESP,,70.3997561
Spain,1965,ESP,,70.80926829
Spain,1966,ESP,,71.05512195
Spain,1967,ESP,,71.25292683
Spain,1968,ESP,,71.53780488
Spain,1969,ESP,,71.05756098
Spain,1970,ESP,,72.02731707
Spain,1971,ESP,,71.6302439
Spain,1972,ESP,,72.81804878
Spain,1973,ESP,,72.61073171
Spain,1974,ESP,,72.9697561
Spain,1975,ESP,,73.31878049
Spain,1976,ESP,,73.64268293
Spain,1977,ESP,,74.13195122
Spain,1978,ESP,,74.29560976
Spain,1979,ESP,,74.81878049
Spain,1980,ESP,,75.34926829
Spain,1981,ESP,,75.52853659
Spain,1982,ESP,,76.13414634
Spain,1983,ESP,,75.90902439
Spain,1984,ESP,,76.29536585
Spain,1985,ESP,,76.2595122
Spain,1986,ESP,,76.5104878
Spain,1987,ESP,,76.72804878
Spain,1988,ESP,,76.74707317
Spain,1989,ESP,,76.81365854
Spain,1990,ESP,,76.83756098
Spain,1991,ESP,,76.97121951
Spain,1992,ESP,,77.41
Spain,1993,ESP,,77.54658537
Spain,1994,ESP,,77.90146341
Spain,1995,ESP,1190.369664,77.98073171
Spain,1996,ESP,1248.263833,78.1204878
Spain,1997,ESP,1299.420711,78.60414634
Spain,1998,ESP,1385.746134,78.66585366
Spain,1999,ESP,1454.974078,78.71707317
Spain,2000,ESP,1547.624007,78.96585366
Spain,2001,ESP,1646.958337,79.36829268
Spain,2002,ESP,1756.909205,79.56829268
Spain,2003,ESP,2028.287421,79.6195122
Spain,2004,ESP,2139.626756,79.87073171
Spain,2005,ESP,2275.68301,80.17073171
Spain,2006,ESP,2556.958998,80.82195122
Spain,2007,ESP,2738.042693,80.87317073
Spain,2008,ESP,2952.307512,81.17560976
Spain,2009,ESP,3074.579501,81.47560976
Spain,2010,ESP,3025.53566,81.62682927
Spain,2011,ESP,3001.828448,82.47560976
Spain,2012,ESP,2925.310243,82.42682927
Spain,2013,ESP,2845.697079,82.42682927
"Sri Lanka",1960,LKA,,59.74714634
"Sri Lanka",1961,LKA,,60.12680488
"Sri Lanka",1962,LKA,,60.51158537
"Sri Lanka",1963,LKA,,60.9205122
"Sri Lanka",1964,LKA,,61.3635122
"Sri Lanka",1965,LKA,,61.84090244
"Sri Lanka",1966,LKA,,62.345
"Sri Lanka",1967,LKA,,62.85404878
"Sri Lanka",1968,LKA,,63.35141463
"Sri Lanka",1969,LKA,,63.82946341
"Sri Lanka",1970,LKA,,64.28168293
"Sri Lanka",1971,LKA,,64.70419512
"Sri Lanka",1972,LKA,,65.10160976
"Sri Lanka",1973,LKA,,65.47946341
"Sri Lanka",1974,LKA,,65.84270732
"Sri Lanka",1975,LKA,,66.20717073
"Sri Lanka",1976,LKA,,66.59219512
"Sri Lanka",1977,LKA,,67.00260976
"Sri Lanka",1978,LKA,,67.43682927
"Sri Lanka",1979,LKA,,67.88278049
"Sri Lanka",1980,LKA,,68.30936585
"Sri Lanka",1981,LKA,,68.678
"Sri Lanka",1982,LKA,,68.96231707
"Sri Lanka",1983,LKA,,69.14909756
"Sri Lanka",1984,LKA,,69.24414634
"Sri Lanka",1985,LKA,,69.27595122
"Sri Lanka",1986,LKA,,69.28753659
"Sri Lanka",1987,LKA,,69.32173171
"Sri Lanka",1988,LKA,,69.40317073
"Sri Lanka",1989,LKA,,69.53434146
"Sri Lanka",1990,LKA,,69.6794878
"Sri Lanka",1991,LKA,,69.78019512
"Sri Lanka",1992,LKA,,69.79641463
"Sri Lanka",1993,LKA,,69.71673171
"Sri Lanka",1994,LKA,,69.56597561
"Sri Lanka",1995,LKA,101.4884796,69.42058537
"Sri Lanka",1996,LKA,107.1652884,69.38258537
"Sri Lanka",1997,LKA,111.3392896,69.52731707
"Sri Lanka",1998,LKA,129.7182575,69.88758537
"Sri Lanka",1999,LKA,134.123219,70.45258537
"Sri Lanka",2000,LKA,148.7375923,71.15712195
"Sri Lanka",2001,LKA,149.6564679,71.90095122
"Sri Lanka",2002,LKA,159.5324416,72.57368293
"Sri Lanka",2003,LKA,173.1850084,73.0942439
"Sri Lanka",2004,LKA,200.2182764,73.43402439
"Sri Lanka",2005,LKA,206.3438034,73.60073171
"Sri Lanka",2006,LKA,227.4836024,73.63602439
"Sri Lanka",2007,LKA,226.124741,73.62002439
"Sri Lanka",2008,LKA,224.4970595,73.61995122
"Sri Lanka",2009,LKA,227.5830232,73.66119512
"Sri Lanka",2010,LKA,253.6093626,73.75526829
"Sri Lanka",2011,LKA,265.4820551,73.89929268
"Sri Lanka",2012,LKA,269.870295,74.06804878
"Sri Lanka",2013,LKA,304.1415232,74.24029268
"Sub-Saharan Africa (all income levels)",1960,,,40.18401532
"Sub-Saharan Africa (all income levels)",1961,,,40.62932913
"Sub-Saharan Africa (all income levels)",1962,,,41.06252425
"Sub-Saharan Africa (all income levels)",1963,,,41.48283777
"Sub-Saharan Africa (all income levels)",1964,,,41.89104764
"Sub-Saharan Africa (all income levels)",1965,,,42.29027484
"Sub-Saharan Africa (all income levels)",1966,,,42.68475518
"Sub-Saharan Africa (all income levels)",1967,,,43.07903741
"Sub-Saharan Africa (all income levels)",1968,,,43.47712143
"Sub-Saharan Africa (all income levels)",1969,,,43.88031508
"Sub-Saharan Africa (all income levels)",1970,,,44.28973837
"Sub-Saharan Africa (all income levels)",1971,,,44.70590788
"Sub-Saharan Africa (all income levels)",1972,,,45.12399264
"Sub-Saharan Africa (all income levels)",1973,,,45.53994049
"Sub-Saharan Africa (all income levels)",1974,,,45.94954558
"Sub-Saharan Africa (all income levels)",1975,,,46.35023906
"Sub-Saharan Africa (all income levels)",1976,,,46.74069138
"Sub-Saharan Africa (all income levels)",1977,,,47.11940843
"Sub-Saharan Africa (all income levels)",1978,,,47.4854021
"Sub-Saharan Africa (all income levels)",1979,,,47.83757017
"Sub-Saharan Africa (all income levels)",1980,,,48.17379678
"Sub-Saharan Africa (all income levels)",1981,,,48.49209866
"Sub-Saharan Africa (all income levels)",1982,,,48.79377548
"Sub-Saharan Africa (all income levels)",1983,,,49.06591042
"Sub-Saharan Africa (all income levels)",1984,,,49.31443421
"Sub-Saharan Africa (all income levels)",1985,,,49.52734875
"Sub-Saharan Africa (all income levels)",1986,,,49.69572204
"Sub-Saharan Africa (all income levels)",1987,,,49.81853067
"Sub-Saharan Africa (all income levels)",1988,,,49.88851392
"Sub-Saharan Africa (all income levels)",1989,,,49.92226305
"Sub-Saharan Africa (all income levels)",1990,,,49.92796678
"Sub-Saharan Africa (all income levels)",1991,,,49.92226424
"Sub-Saharan Africa (all income levels)",1992,,,49.91768627
"Sub-Saharan Africa (all income levels)",1993,,,49.91001458
"Sub-Saharan Africa (all income levels)",1994,,,49.90578135
"Sub-Saharan Africa (all income levels)",1995,,,49.90132862
"Sub-Saharan Africa (all income levels)",1996,,,49.90148745
"Sub-Saharan Africa (all income levels)",1997,,,49.91969736
"Sub-Saharan Africa (all income levels)",1998,,,49.96158703
"Sub-Saharan Africa (all income levels)",1999,,,50.04952398
"Sub-Saharan Africa (all income levels)",2000,,,50.19892061
"Sub-Saharan Africa (all income levels)",2001,,,50.42490254
"Sub-Saharan Africa (all income levels)",2002,,,50.73833722
"Sub-Saharan Africa (all income levels)",2003,,,51.13511527
"Sub-Saharan Africa (all income levels)",2004,,,51.61296193
"Sub-Saharan Africa (all income levels)",2005,,,52.16176477
"Sub-Saharan Africa (all income levels)",2006,,,52.76799929
"Sub-Saharan Africa (all income levels)",2007,,,53.40815664
"Sub-Saharan Africa (all income levels)",2008,,,54.05664649
"Sub-Saharan Africa (all income levels)",2009,,,54.69420746
"Sub-Saharan Africa (all income levels)",2010,,,55.30022778
"Sub-Saharan Africa (all income levels)",2011,,,55.86019297
"Sub-Saharan Africa (all income levels)",2012,,,56.37401618
"Sub-Saharan Africa (all income levels)",2013,,,56.84228987
"Sub-Saharan Africa (developing only)",1960,,,40.1878317
"Sub-Saharan Africa (developing only)",1961,,,40.63325934
"Sub-Saharan Africa (developing only)",1962,,,41.06654824
"Sub-Saharan Africa (developing only)",1963,,,41.48694106
"Sub-Saharan Africa (developing only)",1964,,,41.8952253
"Sub-Saharan Africa (developing only)",1965,,,42.29452809
"Sub-Saharan Africa (developing only)",1966,,,42.6890964
"Sub-Saharan Africa (developing only)",1967,,,43.08347728
"Sub-Saharan Africa (developing only)",1968,,,43.48164868
"Sub-Saharan Africa (developing only)",1969,,,43.88488387
"Sub-Saharan Africa (developing only)",1970,,,44.29428305
"Sub-Saharan Africa (developing only)",1971,,,44.7103562
"Sub-Saharan Africa (developing only)",1972,,,45.12828188
"Sub-Saharan Africa (developing only)",1973,,,45.5440273
"Sub-Saharan Africa (developing only)",1974,,,45.95341638
"Sub-Saharan Africa (developing only)",1975,,,46.35390522
"Sub-Saharan Africa (developing only)",1976,,,46.74416471
"Sub-Saharan Africa (developing only)",1977,,,47.12270083
"Sub-Saharan Africa (developing only)",1978,,,47.48854762
"Sub-Saharan Africa (developing only)",1979,,,47.84062652
"Sub-Saharan Africa (developing only)",1980,,,48.17683083
"Sub-Saharan Africa (developing only)",1981,,,48.49518247
"Sub-Saharan Africa (developing only)",1982,,,48.7937335
"Sub-Saharan Africa (developing only)",1983,,,49.06921211
"Sub-Saharan Africa (developing only)",1984,,,49.31781485
"Sub-Saharan Africa (developing only)",1985,,,49.53073774
"Sub-Saharan Africa (developing only)",1986,,,49.69903576
"Sub-Saharan Africa (developing only)",1987,,,49.81878288
"Sub-Saharan Africa (developing only)",1988,,,49.89147684
"Sub-Saharan Africa (developing only)",1989,,,49.92499746
"Sub-Saharan Africa (developing only)",1990,,,49.93047116
"Sub-Saharan Africa (developing only)",1991,,,49.92455681
"Sub-Saharan Africa (developing only)",1992,,,49.91702886
"Sub-Saharan Africa (developing only)",1993,,,49.9119714
"Sub-Saharan Africa (developing only)",1994,,,49.90761852
"Sub-Saharan Africa (developing only)",1995,,,49.90308065
"Sub-Saharan Africa (developing only)",1996,,,49.90319686
"Sub-Saharan Africa (developing only)",1997,,,49.91870889
"Sub-Saharan Africa (developing only)",1998,,,49.96333617
"Sub-Saharan Africa (developing only)",1999,,,50.05135149
"Sub-Saharan Africa (developing only)",2000,,,50.20085854
"Sub-Saharan Africa (developing only)",2001,,,50.42697558
"Sub-Saharan Africa (developing only)",2002,,,50.73792264
"Sub-Saharan Africa (developing only)",2003,,,51.13522645
"Sub-Saharan Africa (developing only)",2004,,,51.61318124
"Sub-Saharan Africa (developing only)",2005,,,52.16229731
"Sub-Saharan Africa (developing only)",2006,,,52.76873519
"Sub-Saharan Africa (developing only)",2007,,,53.40901452
"Sub-Saharan Africa (developing only)",2008,,,54.05767582
"Sub-Saharan Africa (developing only)",2009,,,54.6954269
"Sub-Saharan Africa (developing only)",2010,,,55.30153195
"Sub-Saharan Africa (developing only)",2011,,,55.8617092
"Sub-Saharan Africa (developing only)",2012,,,56.37546267
"Sub-Saharan Africa (developing only)",2013,,,56.8437765
Sudan,1960,SDN,,48.18763415
Sudan,1961,SDN,,48.61153659
Sudan,1962,SDN,,49.02746341
Sudan,1963,SDN,,49.43792683
Sudan,1964,SDN,,49.84387805
Sudan,1965,SDN,,50.24836585
Sudan,1966,SDN,,50.65336585
Sudan,1967,SDN,,51.05785366
Sudan,1968,SDN,,51.45782927
Sudan,1969,SDN,,51.84829268
Sudan,1970,SDN,,52.22121951
Sudan,1971,SDN,,52.57014634
Sudan,1972,SDN,,52.88753659
Sudan,1973,SDN,,53.17043902
Sudan,1974,SDN,,53.41631707
Sudan,1975,SDN,,53.62373171
Sudan,1976,SDN,,53.79414634
Sudan,1977,SDN,,53.93258537
Sudan,1978,SDN,,54.04907317
Sudan,1979,SDN,,54.14907317
Sudan,1980,SDN,,54.24112195
Sudan,1981,SDN,,54.33168293
Sudan,1982,SDN,,54.42478049
Sudan,1983,SDN,,54.52436585
Sudan,1984,SDN,,54.63543902
Sudan,1985,SDN,,54.75897561
Sudan,1986,SDN,,54.89446341
Sudan,1987,SDN,,55.03936585
Sudan,1988,SDN,,55.18968293
Sudan,1989,SDN,,55.34739024
Sudan,1990,SDN,,55.51446341
Sudan,1991,SDN,,55.69085366
Sudan,1992,SDN,,55.87958537
Sudan,1993,SDN,,56.08117073
Sudan,1994,SDN,,56.29865854
Sudan,1995,SDN,67.55479073,56.53307317
Sudan,1996,SDN,77.8749447,56.78595122
Sudan,1997,SDN,78.02757161,57.05587805
Sudan,1998,SDN,86.8082808,57.34439024
Sudan,1999,SDN,84.30157711,57.65058537
Sudan,2000,SDN,79.89016848,57.978
Sudan,2001,SDN,88.61537326,58.3332439
Sudan,2002,SDN,94.61141399,58.71280488
Sudan,2003,SDN,108.0914385,59.11163415
Sudan,2004,SDN,121.3405247,59.52119512
Sudan,2005,SDN,130.1794378,59.92636585
Sudan,2006,SDN,176.0228796,60.31053659
Sudan,2007,SDN,241.6911144,60.66256098
Sudan,2008,SDN,297.1604433,60.97539024
Sudan,2009,SDN,304.3786783,61.24646341
Sudan,2010,SDN,271.6809715,61.47829268
Sudan,2011,SDN,262.6547461,61.67941463
Sudan,2012,SDN,241.2058689,61.86395122
Sudan,2013,SDN,221.4546887,62.0444878
Suriname,1960,SUR,,59.68012195
Suriname,1961,SUR,,60.047
Suriname,1962,SUR,,60.40843902
Suriname,1963,SUR,,60.77046341
Suriname,1964,SUR,,61.13602439
Suriname,1965,SUR,,61.5065122
Suriname,1966,SUR,,61.87926829
Suriname,1967,SUR,,62.24770732
Suriname,1968,SUR,,62.60634146
Suriname,1969,SUR,,62.95068293
Suriname,1970,SUR,,63.27741463
Suriname,1971,SUR,,63.58029268
Suriname,1972,SUR,,63.86043902
Suriname,1973,SUR,,64.1204878
Suriname,1974,SUR,,64.36385366
Suriname,1975,SUR,,64.60134146
Suriname,1976,SUR,,64.84368293
Suriname,1977,SUR,,65.09907317
Suriname,1978,SUR,,65.36990244
Suriname,1979,SUR,,65.65314634
Suriname,1980,SUR,,65.94043902
Suriname,1981,SUR,,66.21743902
Suriname,1982,SUR,,66.4704878
Suriname,1983,SUR,,66.69029268
Suriname,1984,SUR,,66.87304878
Suriname,1985,SUR,,67.02029268
Suriname,1986,SUR,,67.13912195
Suriname,1987,SUR,,67.23939024
Suriname,1988,SUR,,67.3304878
Suriname,1989,SUR,,67.41785366
Suriname,1990,SUR,,67.50187805
Suriname,1991,SUR,,67.5804878
Suriname,1992,SUR,,67.65107317
Suriname,1993,SUR,,67.71207317
Suriname,1994,SUR,,67.76397561
Suriname,1995,SUR,371.7082269,67.80573171
Suriname,1996,SUR,539.9373733,67.83434146
Suriname,1997,SUR,599.5613158,67.85187805
Suriname,1998,SUR,673.663356,67.86641463
Suriname,1999,SUR,528.0294487,67.8864878
Suriname,2000,SUR,684.1892451,67.92917073
Suriname,2001,SUR,692.4942675,68.01197561
Suriname,2002,SUR,615.1611081,68.14397561
Suriname,2003,SUR,608.290941,68.32963415
Suriname,2004,SUR,699.4739054,68.56597561
Suriname,2005,SUR,734.7305029,68.8444878
Suriname,2006,SUR,713.5263368,69.15214634
Suriname,2007,SUR,726.0435418,69.46790244
Suriname,2008,SUR,763.293495,69.77570732
Suriname,2009,SUR,813.3364817,70.06702439
Suriname,2010,SUR,804.3573666,70.33582927
Suriname,2011,SUR,876.1910183,70.58112195
Suriname,2012,SUR,719.7127047,70.81139024
Suriname,2013,SUR,743.9163437,71.03163415
Swaziland,1960,SWZ,,44.23378049
Swaziland,1961,SWZ,,44.53187805
Swaziland,1962,SWZ,,44.81795122
Swaziland,1963,SWZ,,45.10004878
Swaziland,1964,SWZ,,45.38965854
Swaziland,1965,SWZ,,45.7012439
Swaziland,1966,SWZ,,46.05329268
Swaziland,1967,SWZ,,46.45280488
Swaziland,1968,SWZ,,46.90526829
Swaziland,1969,SWZ,,47.41019512
Swaziland,1970,SWZ,,47.96163415
Swaziland,1971,SWZ,,48.54709756
Swaziland,1972,SWZ,,49.15112195
Swaziland,1973,SWZ,,49.7602439
Swaziland,1974,SWZ,,50.36943902
Swaziland,1975,SWZ,,50.97963415
Swaziland,1976,SWZ,,51.59926829
Swaziland,1977,SWZ,,52.23429268
Swaziland,1978,SWZ,,52.88719512
Swaziland,1979,SWZ,,53.5525122
Swaziland,1980,SWZ,,54.22634146
Swaziland,1981,SWZ,,54.90180488
Swaziland,1982,SWZ,,55.5675122
Swaziland,1983,SWZ,,56.20802439
Swaziland,1984,SWZ,,56.80885366
Swaziland,1985,SWZ,,57.37092683
Swaziland,1986,SWZ,,57.90314634
Swaziland,1987,SWZ,,58.39787805
Swaziland,1988,SWZ,,58.83204878
Swaziland,1989,SWZ,,59.16863415
Swaziland,1990,SWZ,,59.34519512
Swaziland,1991,SWZ,,59.29326829
Swaziland,1992,SWZ,,58.97746341
Swaziland,1993,SWZ,,58.38439024
Swaziland,1994,SWZ,,57.52214634
Swaziland,1995,SWZ,202.6665837,56.39080488
Swaziland,1996,SWZ,228.4665518,55.0045122
Swaziland,1997,SWZ,221.9078431,53.4372439
Swaziland,1998,SWZ,242.3299657,51.78943902
Swaziland,1999,SWZ,240.3808856,50.15643902
Swaziland,2000,SWZ,243.0799195,48.66407317
Swaziland,2001,SWZ,242.3159875,47.43409756
Swaziland,2002,SWZ,250.6236222,46.52331707
Swaziland,2003,SWZ,287.7457685,45.95809756
Swaziland,2004,SWZ,311.7651933,45.74534146
Swaziland,2005,SWZ,377.5481554,45.86007317
Swaziland,2006,SWZ,397.9790783,46.24136585
Swaziland,2007,SWZ,431.1001864,46.77239024
Swaziland,2008,SWZ,514.3728858,47.34582927
Swaziland,2009,SWZ,533.8810343,47.8927561
Swaziland,2010,SWZ,508.2687806,48.3457561
Swaziland,2011,SWZ,507.6404681,48.66139024
Swaziland,2012,SWZ,523.635716,48.85063415
Swaziland,2013,SWZ,563.8552194,48.93792683
Sweden,1960,SWE,,73.00560976
Sweden,1961,SWE,,73.47439024
Sweden,1962,SWE,,73.3504878
Sweden,1963,SWE,,73.55536585
Sweden,1964,SWE,,73.73317073
Sweden,1965,SWE,,73.86170732
Sweden,1966,SWE,,74.07853659
Sweden,1967,SWE,,74.12243902
Sweden,1968,SWE,,73.97292683
Sweden,1969,SWE,,74.08487805
Sweden,1970,SWE,,74.64926829
Sweden,1971,SWE,,74.62390244
Sweden,1972,SWE,,74.71804878
Sweden,1973,SWE,,74.86731707
Sweden,1974,SWE,,74.9804878
Sweden,1975,SWE,,74.98463415
Sweden,1976,SWE,,74.96926829
Sweden,1977,SWE,,75.3797561
Sweden,1978,SWE,,75.46902439
Sweden,1979,SWE,,75.52414634
Sweden,1980,SWE,,75.74097561
Sweden,1981,SWE,,76.02609756
Sweden,1982,SWE,,76.32731707
Sweden,1983,SWE,,76.55170732
Sweden,1984,SWE,,76.81585366
Sweden,1985,SWE,,76.66780488
Sweden,1986,SWE,,76.93121951
Sweden,1987,SWE,,77.09219512
Sweden,1988,SWE,,76.97926829
Sweden,1989,SWE,,77.72682927
Sweden,1990,SWE,,77.53682927
Sweden,1991,SWE,,77.66682927
Sweden,1992,SWE,,77.99878049
Sweden,1993,SWE,,78.0604878
Sweden,1994,SWE,,78.6502439
Sweden,1995,SWE,1741.719845,78.7404878
Sweden,1996,SWE,1858.667999,78.95902439
Sweden,1997,SWE,1885.517333,79.19756098
Sweden,1998,SWE,1982.788219,79.33902439
Sweden,1999,SWE,2130.403359,79.44146341
Sweden,2000,SWE,2291.938074,79.64390244
Sweden,2001,SWE,2507.761325,79.79512195
Sweden,2002,SWE,2706.651021,79.84634146
Sweden,2003,SWE,2839.547936,80.09512195
Sweden,2004,SWE,2957.946383,80.49756098
Sweden,2005,SWE,2969.489419,80.54634146
Sweden,2006,SWE,3209.506416,80.74878049
Sweden,2007,SWE,3439.737935,80.9
Sweden,2008,SWE,3670.794635,81.1
Sweden,2009,SWE,3754.87874,81.35121951
Sweden,2010,SWE,3761.95406,81.45121951
Sweden,2011,SWE,3978.146387,81.80243902
Sweden,2012,SWE,4041.083058,81.70487805
Sweden,2013,SWE,4243.842866,81.70487805
Switzerland,1960,CHE,,71.31341463
Switzerland,1961,CHE,,71.64487805
Switzerland,1962,CHE,,71.19609756
Switzerland,1963,CHE,,71.18756098
Switzerland,1964,CHE,,72.07780488
Switzerland,1965,CHE,,72.20170732
Switzerland,1966,CHE,,72.33560976
Switzerland,1967,CHE,,72.63658537
Switzerland,1968,CHE,,72.5902439
Switzerland,1969,CHE,,72.61268293
Switzerland,1970,CHE,,73.0202439
Switzerland,1971,CHE,,73.13073171
Switzerland,1972,CHE,,73.64439024
Switzerland,1973,CHE,,73.94097561
Switzerland,1974,CHE,,74.28707317
Switzerland,1975,CHE,,74.66560976
Switzerland,1976,CHE,,74.78536585
Switzerland,1977,CHE,,75.23804878
Switzerland,1978,CHE,,75.18731707
Switzerland,1979,CHE,,75.46609756
Switzerland,1980,CHE,,75.45926829
Switzerland,1981,CHE,,75.69317073
Switzerland,1982,CHE,,76.03390244
Switzerland,1983,CHE,,76.03121951
Switzerland,1984,CHE,,76.60853659
Switzerland,1985,CHE,,76.73365854
Switzerland,1986,CHE,,76.89902439
Switzerland,1987,CHE,,77.19756098
Switzerland,1988,CHE,,77.22658537
Switzerland,1989,CHE,,77.42121951
Switzerland,1990,CHE,,77.24243902
Switzerland,1991,CHE,,77.51463415
Switzerland,1992,CHE,,77.80609756
Switzerland,1993,CHE,,78.08536585
Switzerland,1994,CHE,,78.35
Switzerland,1995,CHE,2567.845992,78.41707317
Switzerland,1996,CHE,2734.381617,78.89609756
Switzerland,1997,CHE,2846.97776,79.0795122
Switzerland,1998,CHE,2987.057784,79.32439024
Switzerland,1999,CHE,3082.283098,79.5804878
Switzerland,2000,CHE,3233.948289,79.6804878
Switzerland,2001,CHE,3441.879068,80.1804878
Switzerland,2002,CHE,3687.986412,80.38536585
Switzerland,2003,CHE,3793.697026,80.53658537
Switzerland,2004,CHE,3947.349982,81.08780488
Switzerland,2005,CHE,4027.308418,81.23658537
Switzerland,2006,CHE,4270.2684,81.4902439
Switzerland,2007,CHE,4589.893905,81.74146341
Switzerland,2008,CHE,4968.622995,81.99268293
Switzerland,2009,CHE,5234.066907,82.04390244
Switzerland,2010,CHE,5319.078465,82.24634146
Switzerland,2011,CHE,5701.451467,82.69512195
Switzerland,2012,CHE,5992.448555,82.69756098
Switzerland,2013,CHE,6186.651276,82.74878049
Syria,1960,SYR,,52.7682439
Syria,1961,SYR,,53.31256098
Syria,1962,SYR,,53.86780488
Syria,1963,SYR,,54.43897561
Syria,1964,SYR,,55.03009756
Syria,1965,SYR,,55.64717073
Syria,1966,SYR,,56.29870732
Syria,1967,SYR,,56.98173171
